id;var2;LIST2008;LIST2009;LIST2010;var1;LIST2011;var0;LIST2012;IMG;tipomattess;BARCODE;codice;DESCRIZIONE;codcli;DESCRIZIONE IN INGLESE;COLOUR ;FABRICGLASS;dimCm.;VolM3;pzximb;imballoCm;for2012usd;fob2012eur; 30cbm ; 68cbm ;qxc;;Trasp.;DAZI USD;list2011calc;compreso2011;pesoKg;pesoimgKg;FORNITORE;fob2008USD;fob2009USD;fob2009EUR;fob2010USD;fob2010EUR;inctrasp
424; ;;;;;1482;;1617,4;;;;46255;OMBRELLONE NEMI CM. 300X400 MM. 93X93 COLOR ECRU';PCA-AHUB-3040; 3X4M ALUM FREE POLE UMBRELLA W/FLAP COVER WITH BAND BLACK COLOR BASE WEIGHT:50KG/PC 2PCS/100KGS 8PCS ALUM. RIBS IN SIZE OF 20X30X(2460+940+2000+920+1525+900)MM(T1.0MM) 2PCS ALUM.POLE IN SIZE OF DIA 93X93X(2200+2200)MM W/ALUM HUB & RUNNER:DIA110MM W/FULL ALUM PROTECTOR ON HUB & RUNNER W/16PCS ?USHAPE S/S BRACKET ON HUB & RUNNER W/LEATHER PATCHES UNDER COVER COVER:310G/M2 SPUNPOLY PACKING:CARTON FOR UMBRELLA: CARTON FOR UMBRELLA BASE: REINFORCED RIBS AND SS HARDWARE   ;310g/m2 spunpoly ss hardware;;3x4m;0,406;1;1PC/3CTNS/223X34X17CM /274X21X21CM /114X82.5X7CM 1PC/ 1CTN /57X57X14CM (H)X2PCS;355,42;292,7;74;167;140;;42,86;42,65;1617,38;335,56;;;PCA;;;;;;12,77
425; ;;;;;;;;;;;45008;COPERTURA PER OMBRELLONE A BRACCIO 3X3 M;;NIGHT COVER FOR HANGING UMBRELLA 3X3M;PVC +NYLON STORAGER BAG IN KHAKI COLOR;;;0,0182;1;65X28X10;7,46;5,87;1648;3736;5000;;1,4;0,52;35,04;7,27;;;PCA;;;;;;0
426; ;;;;;;;;;;;45010;COPERTURA PER OMBRELLONE A BRACCIO 3X4 M;;NIGHT COVER FOR HANGING UMBRELLA 3X4M;PVC +NYLON STORAGER BAG IN KHAKI COLOR;;;0,0182;1;65X28X10;7,88;6,2;1648;3736;5000;;1,4;0,55;36,63;7,6;;;PCA;;;;;;0
427; ;;;;;;;;;;;45000;COPERTURA PER OMBRELLONE A PALO CENTRALE 2X3 M;;NIGHT COVER FOR CENTRAL POLE UMBRELLA 2X3M;PVC +NYLON STORAGER BAG IN KHAKI COLOR;;;0,0182;1;65X28X10;7,56;5,95;1648;3736;5000;;1,4;0,53;35,42;7,35;;;PCA;;;;;;0
428; ;;;;;;;;;;;45002;COPERTURA PER OMBRELLONE A PALO CENTRALE 3X3 M;;NIGHT COVER FOR CENTRAL POLE UMBRELLA 3X3M;PVC +NYLON STORAGER BAG IN KHAKI COLOR;;;0,0182;1;65X28X10;7,77;6,11;1648;3736;5000;;1,4;0,54;36,21;7,51;;;PCA;;;;;;0
429; ;;;;;;;;;;;45004;COPERTURA PER OMBRELLONE A PALO CENTRALE 3 M;;NIGHT COVER FOR CENTRAL POLE UMBRELLA 3M;PVC +NYLON STORAGER BAG IN KHAKI COLOR;;;0,0182;1;65X28X10;6,38;5,02;1648;3736;5000;;1,4;0,45;30,94;6,42;;;PCA;;;;;;0
430; ;;;;;;;;;;;45006;COPERTURA PER OMBRELLONE A PALO CENTRALE 3X4 M;;NIGHT COVER FOR CENTRAL POLE UMBRELLA 3X4M;PVC +NYLON STORAGER BAG IN KHAKI COLOR;;;0,0182;1;65X28X10;7,94;6,25;1648;3736;5000;;1,4;0,56;36,86;7,65;;;PCA;;;;;;0
431;5,94;46,4;50,5;52,1;-2,62;53,5;0,19;53,4;;COLORE BIANCO;;46310;BASE OMBRELLONE GIOVE KG. 15 d. 41 cm. CON TUBO INOX COLOR BIANCO;G1-15;umbrella round stand Kg. 15 tube specification mm 280x 48 x 1.2 ring adapters ?38 ?35 ?30;WHITE;STAINLESS STEEL TUBE - RUBBER SHIM ;41,5 cm;0,028;1;54x47,5x11 cm;9,38;7,1;1064;;900;;5,56;0,28;53,42;12,66;15;17;TONGY;8,72;9,41;6,55;9,32;6,86;43,88
432;5,74;46,4;50,5;52,1;-2,43;53,4;-0,74;53,8;;COLORE ANTRACITE;;46312;BASE OMBRELLONE GIOVE KG. 15 d. 41 cm. CON TUBO INOX COLOR ANTRACITE;B1-15;umbrella round stand Kg. 15 tube specification mm 280x 48 x 1.2 ring adapters ?38 ?35 ?30;BLACK;STAINLESS STEEL TUBE - RUBBER SHIM ;41,5 cm;0,028;1;54x47,5x11 cm;9,22;6,98;1071;;900;;5,56;0,28;53,79;12,54;15;17;TONGY;8,45;9,12;6,35;9,03;6,65;44,31
433;6,03;73,4;81,2;83,9;-2,56;86,1;0,23;85,9;;COLORE BIANCO;;46320;BASE OMBRELLONE GIOVE KG. 30 d. 50 cm. CON TUBO INOX E PIEDINI IN GOMMA COLOR BIANCO;G1-30;umbrella round stand Kg. 30 tube specification mm 300x 58 x 1.2 ring adapters ?48 ?38 ?35;WHITE;STAINLESS STEEL TUBE - RUBBER SHIM 4PCS/SET TO REPLACE THE WHEELS;50 cm;0,044;1;59,5x57x13 cm;15,34;11,62;682;;572;;8,74;0,46;85,92;20,36;30;32;TONGY;14,29;15,43;10,74;15,28;11,24;42,94
434;5,79;73,4;81,2;83,9;-2,33;85,9;-0,92;86,7;;COLORE ANTRACITE;;46322;BASE OMBRELLONE GIOVE KG. 30 d. 50 cm. CON TUBO INOX E PIEDINI IN GOMMA COLOR ANTRACITE;B1-30;umbrella round stand Kg. 30 tube specification mm 300x 58 x 1.2 ring adapters ?48 ?38 ?35;BLACK;STAINLESS STEEL TUBE - RUBBER SHIM 4PCS/SET TO REPLACE THE WHEELS;50 cm;0,044;1;59,5x57x13 cm;15,12;11,45;682;;572;;8,74;0,45;86,73;20,19;30;32;TONGY;13,8;14,91;10,38;14,76;10,87;43,29
435;6,21;127,1;135,2;139,8;-2,65;143,6;-1,98;146,5;;COLORE BIANCO;;46340;BASE OMBRELLONE GIOVE KG. 50 d. 58 cm. CON TUBO INOX E PIEDINI IN GOMMA COLOR BIANCO;G1-50;umbrella round stand Kg. 50 tube specification mm 315x 70 x 1.5 ring adapters ?58 ?48 ?38;WHITE;STAINLESS STEEL TUBE - RUBBER SHIM 4PCS/SET TO REPLACE THE WHEELS;58 cm;0,084;1;68x65x19 cm;27,08;20,51;357;;384;;13,02;0,81;146,53;33,53;50;52;TONGY;24,34;26,29;18,31;26;19,15;38,83
436;6,14;127,1;135,1;139,8;-2,51;143,4;-3,04;147,9;;COLORE ANTRACITE;;46342;BASE OMBRELLONE GIOVE KG. 50 d. 58 cm. CON TUBO INOX E PIEDINI IN GOMMA COLOR ANTRACITE;B1-50;umbrella round stand Kg. 50 tube specification mm 315x 70 x 1.5 ring adapters ?58 ?48 ?38;BLACK;STAINLESS STEEL TUBE - RUBBER SHIM 4PCS/SET TO REPLACE THE WHEELS;58 cm;0,084;1;68x65x19 cm;26,55;20,11;357;;384;;13,02;0,8;147,89;33,13;50;52;TONGY;23,43;25,3;17,63;25,05;18,46;39,3
437;5,82;72,9;79;81,7;-2,27;83,6;-0,36;83,9;;COLORE BIANCO;;46330;BASE OMBRELLONE NETTUNO KG. 25 45X45 CM. CON TUBO INOX E PIEDINI IN GOMMA COLOR BIANCO ;SQ-G1-25;umbrella square stand Kg. 25 tube specification mm 280x 58 x 1.2 ring adapters ?48 ?38 ?35;WHITE;STAINLESS STEEL TUBE - RUBBER SHIM 4PCS/SET TO REPLACE THE WHEELS;45X45;0,039;1;51X51X15;13,66;10,35;769;;640;;7,81;0,41;83,89;18,16;25;26;TONGY;12,57;13,62;9,48;13,48;9,92;43,03
438;5,82;72,9;79,1;81,7;-2,39;83,7;-1,18;84,7;;COLORE ANTRACITE;;46332;BASE OMBRELLONE NETTUNO KG. 25 cm. 45X45 CON TUBO INOX E PIEDINI IN GOMMA COLOR ANTRACITE;SQ-B1-25;umbrella square stand Kg. 25 tube specification mm 280x 58 x 1.2 ring adapters ?48 ?38 ?35;BLACK;STAINLESS STEEL TUBE - RUBBER SHIM 4PCS/SET TO REPLACE THE WHEELS;45X45;0,039;1;51X51X15;13,39;10,14;769;;640;;7,81;0,4;84,65;17,95;25;26;TONGY;12,18;13,16;9,16;13,03;9,59;43,52
439;10,64;12,5;14,1;15;-3,85;15,6;-3,11;16,1;;ZINCATE CON FRENO;;46390;SET 4 RUOTE OPTIONAL PER: BASE GIOVE KG 30 E 50 BASE NETTUNO KG 25;WHEELS;Wheels;;;;;1;;3,39;2,57;;;;;0,1;0,1;16,06;2,67;;;TONGY;3,02;3,27;2,28;3,27;2,41;3,75
440;-53,63;56,5;70,3;57,5;76,38;32,6;0;32,6;;COLORE ANTRACITE;;46360; PIASTRA SATURNO 1 PEZZO DA KG. 30 PER NOSTRI OMBRELLONI A BRACCIO IN LEGNO;SA-B1-30;NB: QUOTAZIONE SENZA TUBE, RUBBER, WHEELS, MA CON PALLET ;ANTRACITE;;47x47x65 cm;0,036;1;55x55x12 cm;;0;;;640;;7,81;0;32,58;7,81;30;31;TONGY;9,49;8,79;5,94;;0;100
441; ;;73,7;80,1;;77,4;115;36;;;;46392;PIASTRA URANO IN GRANITO PER OMBRELLONE KG.38;;;;;;;;;;0;;;600;;8,33;0;36;8,33;;;PCA;;;;14;10;100
442;-55,8;68,7;73,3;;-100;32,4;0;32,4;;;;46361;PIASTRA IN GRANITO PER OMBRELLONE;;43X43XH7.8CM,38KGS;;;;0,046;1;62X62X12;;0;;;664;;7,53;0;32,38;7,53;39;40;PCA;12,5;;9,35;;0;100
443;12,7;37,8;47,6;41,8;-1,88;42,6;343,75;9,6;;;;46410;GAZEBO ADIGE COLOR BIANCO 200X200 X250 H ;LP-002 2x2;Gazebo 200x200 - H 250 Frame material: white powder coated steel tube, dia 25/19/19 mm Roof cover material: 140g/m3 PE strehgnten PE joints with guy ropes, ground pegs with holes;white;PE 140 GR. BIANCO;200x200 - h. 250;0,022;1;112x14x14 ;;0;;;3052;;2,29;0;9,61;2,29;6;6,5;JINHUA UNIVERSE;7,74;12,85;8,68;10,08;7,2;100
444;12,7;37,8;47,6;41,8;-1,88;42,6;343,75;9,6;;;;46414;GAZEBO ADIGE COLOR BIANCO /VERDE 200X200 X250 H ;LP-002 2x2;Gazebo 200x200 - H 250 Frame material: white powder coated steel tube, dia 25/19/19 mm Roof cover material: 140g/m3 PE strehgnten PE joints with guy ropes, ground pegs with holes;white/green;PE 140 GR. RIGATO BIANCO/VERDE;200x200 - h. 250;0,022;1;112x14x14;;0;;;3052;;2,29;0;9,61;2,29;6;6,5;JINHUA UNIVERSE;7,74;12,85;8,68;10,08;7,2;100
445;-1,37;43,7;52,7;46,8;8,58;43,1;318,45;10,3;;;;46420;GAZEBO ADIGE COLOR BIANCO 200X300X250 H;LP-002 2x3;Gazebo 200x300 - H 250 Frame material: white powder coated steel tube, dia 25/19/19 mm Roof cover material: 140g/m3 PE strehgnten PE joints with guy ropes, ground pegs with holes;white;PE 140 GR. BIANCO;200x300 - h. 250;0,024;1;112x14x15;;0;;;2849;;2,46;0;10,27;2,46;6,5;7;JINHUA UNIVERSE;9,12;14,17;9,57;11,42;8,16;100
446;8,7;43,7;52,7;46,8;-1,47;47,5;361,17;10,3;;;;46424;GAZEBO ADIGE COLOR BIANCO /VERDE 200X300X250 H;LP-002 2x3;Gazebo 200x300 - H 250 Frame material: white powder coated steel tube, dia 25/19/19 mm Roof cover material: 140g/m3 PE strehgnten PE joints with guy ropes, ground pegs with holes ;white /green;PE 140 GR. RIGATO BIANCO/VERDE;200x300 - h. 250;0,024;1;112x14x15 ;;0;;;2849;;2,46;0;10,27;2,46;;;JINHUA UNIVERSE;10,9;14,17;9,57;11,42;8,16;100
447;10,59;47,2;58,1;51,5;-1,34;52,2;374,55;11;;;;46430;GAZEBO ADIGE COLOR BIANCO 300X300X250 H;LP-002 3x3;Gazebo 300x300 - H 250 Frame material: white powder coated steel tube, dia 25/19/19 mm Roof cover material: 140g/m3 PE strehgnten PE joints with guy ropes, ground pegs with holes ;white;PE 140 GR. BIANCO;300x300 - h. 250;0,025;1;112x14x16 ;;0;;;2671;;2,62;0;10,97;2,62;;;JINHUA UNIVERSE;9,96;15,6;10,54;12,64;9,03;100
448;10,59;47,2;58,1;51,5;-1,34;52,2;374,55;11;;;;46434;GAZEBO ADIGE COLOR BIANCO /VERDE 300X300X250 H;LP-002 3x3;Gazebo 300x300 - H 250 Frame material: white powder coated steel tube, dia 25/19/19 mm Roof cover material: 140g/m3 PE strehgnten PE joints with guy ropes, ground pegs with holes;white/green;PE 140 GR. RIGATO BIANCO/VERDE;300x300 - h. 250;0,025;1;112x14x16 ;;0;;;2671;;2,62;0;10,97;2,62;;;JINHUA UNIVERSE;12;15,6;10,54;12,64;9,03;100
449;-79,58;86,7;107,3;89,7;406,78;17,7;0;17,7;;;;46457;GAZEBO POLIESTERE 300X400 H.250;LP-027;Gazebo Size:3x4m Steel tube:dia 32/25/19 mm Hook plastic joints Cover:160g/m2 waterproof polyester;;PE 140 GR. ECRU';300x400 - h. 250;0,04;1;115x16x22 ;;0;;;1655;;4,23;0;17,7;4,23;;14;JINHUA UNIVERSE;22,5;29,25;19,76;22,39;15,99;100
450;-79,58;86,7;107,3;89,7;406,78;17,7;0;17,7;;;;46458;GAZEBO POLIESTERE 300X400 H.250;LP-027;;;PE 140 GR. VERDE;300x400 - h. 250;0,04;1;115x16x22 ;;0;;;1655;;4,23;0;17,7;4,23;;14;JINHUA UNIVERSE;22,5;29,25;19,76;22,39;15,99;100
451;8,62;136,9;169,8;169,8;14,19;148,7;572,85;22,1;;;;46472;GAZEBO RENO COLOR BIANCO CM. 300X300X250;DP-003;Foldable Gazebo 300x300 H. 250 Frame : ALU square tube 25x25/20x20/10x20 mm Cover: 280d polyester with PVC coating with 600D polyester carry bag with holes;;POLIESTERE/PVC IDROREPELLENTE 280 GR. BIANCO;300x300 - h. 250;0,05;1;123x20x20 cm;;0;;1360;1360;;5,15;0;22,12;5,15;8;9;JINHUA UNIVERSE;32,86;46,44;31,38;37,8;27;100
452;8,62;136,9;169,8;169,8;14,19;148,7;572,85;22,1;;;;46470;GAZEBO RENO COLOR BLU CM. 300X300X250;DP-003;Foldable Gazebo 300x300 H. 250 Frame : ALU square tube 25x25/20x20/10x20 mm Cover: 280d polyester with PVC coating with 600D polyester carry bag with holes;;POLIESTERE/PVC IDROREPELLENTE 280 GR. BLU;300x300 - h. 250;0,05;1;123x20x20 ;;0;;1360;1360;;5,15;0;22,12;5,15;8;9;JINHUA UNIVERSE;35,72;46,44;31,38;37,8;27;100
453;8,62;136,9;169,8;169,8;14,19;148,7;572,85;22,1;;;;46474;GAZEBO RENO COLOR VERDE CM. 300X300X250;DP-003;Foldable Gazebo 300x300 H. 250 Frame : ALU square tube 25x25/20x20/10x20 mm Cover: 280d polyester with PVC coating with 600D polyester carry bag with holes;;POLIESTERE/PVC IDROREPELLENTE 280 GR. VERDE;300x300 - h. 250;0,05;1;123x20x20 ;;0;;1360;1360;;5,15;0;22,12;5,15;8;9;JINHUA UNIVERSE;35,72;46,44;31,38;37,8;27;100
454;14,68;127,4;149,8;149,8;2,53;146,1;634,17;19,9;;;;46665;GAZEBO RENO COLOR BIANCO CM. 220X220X240;DP-003;Foldable Gazebo 220x220 H. 240 Frame : ALU square tube 25x25/20x20/10x20 mm Cover: 280d polyester with PVC coating with 600D polyester carry bag with holes;;POLIESTERE/PVC IDROREPELLENTE 280 GR. BIANCO;220x220;0,045;1;123x19x19;;0;;1511;1511;;4,63;0;19,87;4,63;7;8;JINHUA UNIVERSE;31,6;41,08;27,76;33,25;23,75;100
455;14,68;127,4;149,8;149,8;2,53;146,1;634,17;19,9;;;;46666;GAZEBO RENO COLOR VERDE CM. 220X220X240;DP-003;Foldable Gazebo 220x220 H. 240 Frame : ALU square tube 25x25/20x20/10x20 mm Cover: 280d polyester with PVC coating with 600D polyester ca;;POLIESTERE/PVC IDROREPELLENTE 280 GR. VERDE;220x220;0,045;1;123x19x19;;0;;1511;1511;;4,63;0;19,87;4,63;7;8;JINHUA UNIVERSE;31,6;41,08;27,76;33,25;23,75;100
456;-67,26;16,8;17,8;;-100;5,5;0;5,5;;;;07701 (C77);SEDIA ALTEA CHIUDIBILE IN ACCIAIO d. 16 ;S2016;Rainbow col.;;POLIESTERE ARCOBALENO;52x52x90;;6;91x25x31;;0;;;6120;;1,14;;5,49;1,14;;;SUNSHINE;3,5;;0;;0;100
457;-67,26;16,8;17,8;;-100;5,5;0;5,5;;;;07703 (C77);SEDIA ALTEA CHIUDIBILE IN ACCIAIO d. 16 ;S2016;;;POLIESTERE BLU;52x52x90;;6;91x25x31;;0;;;6120;;1,14;;5,49;1,14;;;SUNSHINE;3,18;;0;;0;100
458; ;21,5;22,8;;;;;;;;;07801 (C78);SEDIA ANDROMEDA CHIUDIBILE IN ACCIAIO d. 16 ;;;;POLIESTERE ARCOBALENO;;;6;;;0;;;;;;;;;;;SUNSHINE;;;0;;0;0
459; ;21,5;22,8;;;;;;;;;07802 (C78);SEDIA ANDROMEDA CHIUDIBILE IN ACCIAIO d. 16 ;;;;POLIESTERE VERDE SCURO;;;6;;;0;;;;;;;;;;;SUNSHINE;;;0;;0;0
460;-69,74;19,5;20,7;;-100;5,9;0;5,9;;;;44102;SEDIA ARIANNA CHIUDIBILE IN ACCIAIO d. 16;S2012-5;;;POLIESTERE MULTIRIGA VERDE;;;6;;;0;;;6100;;1,15;;5,85;1,15;;;SUNSHINE;3,75;;0;;0;100
461;-69,74;19,5;20,7;;-100;5,9;0;5,9;;;;44103;SEDIA ARIANNA CHIUDIBILE IN ACCIAIO d. 16;S2012-5;;;POLIESTERE MULTIRIGA ARANCIO;;;6;;;0;;;6100;;1,15;;5,85;1,15;;;SUNSHINE;3,75;;0;;0;100
462;-76,12;44,8;44,8;;-100;10,7;0;10,7;;;;44201;SEDIA CALIPSO CHIUDIBILE IN ALLUMINIO d. 19;S2016-5;;;POLIESTERE MULTIRIGA VERDE;60x60x95;;4;97x28x30;;0;;;3400;;2,06;;10,71;2,06;;;SUNSHINE;9,1;;0;;0;100
463;-76,12;44,8;44,8;;-100;10,7;0;10,7;;;;44202;SEDIA CALIPSO CHIUDIBILE IN ALLUMINIO d. 19;S2016-5;;;POLIESTERE MULTIRIGA ARANCIO;60x60x95;;4;97x28x30;;0;;;3400;;2,06;;10,71;2,06;;;SUNSHINE;9,1;;0;;0;100
464;-74,65;14,2;15,1;;-100;3,6;0;3,6;;;;44181;SEDIOLINE CUCCIOLI CHIUDIBILI IN ACCIAIO d. 13 ;S2016-2;;;POLIESTERE;38x36x68,5;;8;73x24x31;;0;;;10300;;0,68;;3,6;0,68;;;SUNSHINE;2,6;;0;;0;100
465;-73,63;18,2;18,9;;-100;4,8;0;4,8;;;;07901 (C79);SPIAGGINA ELETTRA IN ACCIAIO d. 16 ;S2020;;;POLIESTERE ARANCIO;56x54x67;;6;76x27x34;;0;;;7800;;0,9;;4,76;0,9;;;SUNSHINE;3,49;;0;;0;100
466;-73,63;18,2;18,9;;-100;4,8;0;4,8;;;;07902 (C79);SPIAGGINA ELETTRA IN ACCIAIO d. 16 ;S2020;;;POLIESTERE BLU;56x54x67;;6;76x27x34;;0;;;7800;;0,9;;4,76;0,9;;;SUNSHINE;3,49;;0;;0;100
467;-73,63;18,2;18,9;;-100;4,8;0;4,8;;;;07903 (C79);SPIAGGINA ELETTRA IN ACCIAIO d. 16 ;S2020;;;POLIESTERE VERDE SCURO;56x54x67;;6;76x27x34;;0;;;7800;;0,9;;4,76;0,9;;;SUNSHINE;3,49;;0;;0;100
468;-73,58;5,3;5,6;;-100;1,4;0;1,4;;;;44051;SGABELLO ARES CHIUDIBILE IN ACCIAIO d. 19 ;S2035S;;;POLIESTERE ARANCIO;31x31x43;;24;58x28x38;;0;;;27800;;0,25;;1,36;0,25;;;SUNSHINE;1;;0;;0;100
469;-73,58;5,3;5,6;;-100;1,4;0;1,4;;;;44052;SGABELLO ARES CHIUDIBILE IN ACCIAIO d. 19 ;S2035S;;;POLIESTERE BLU;31x31x43;;24;58x28x38;;0;;;27800;;0,25;;1,36;0,25;;;SUNSHINE;1;;0;;0;100
470;-73,58;5,3;5,6;;-100;1,4;0;1,4;;;;44053;SGABELLO ARES CHIUDIBILE IN ACCIAIO d. 19 ;S2035S;;;POLIESTERE VERDE SCURO;31x31x43;;24;58x28x38;;0;;;27800;;0,25;;1,36;0,25;;;SUNSHINE;1;;0;;0;100
471;-67,32;40,7;43,2;;-100;13,3;0;13,3;;;;08001 (C80);LETTINO ARGO CHIUDIBILE IN ACCIAIO d. 16 ;S1007;;;POLIESTERE BLU;187x60x61;;4;98x30x33;;0;;;2580;;2,71;;13,29;2,71;;;SUNSHINE;7,5;;0;;0;100
472;-67,32;40,7;43,2;;-100;13,3;0;13,3;;;;08002 (C80);LETTINO ARGO CHIUDIBILE IN ACCIAIO d. 16 ;S1007;;;POLIESTERE VERDE SCURO;187x60x61;;4;98x30x33;;0;;;2580;;2,71;;13,29;2,71;;;SUNSHINE;7,5;;0;;0;100
473;-58,36;32,9;34,8;;-100;13,7;0;13,7;;;;09401 (C94TX);SPIAGGINA ICARO IN ALLUMINIO d. 22 ;S2038;;;TEXFIL BLU;;;4;;;0;;;2124;;3,3;;13,68;3,3;;;SUNSHINE ;6,8;;0;;0;100
474;-58,36;32,9;34,8;;-100;13,7;0;13,7;;;;09402 (C94TX);SPIAGGINA ICARO IN ALLUMINIO d. 22 ;S2038;;;TEXFIL ARANCIO;;;4;;;0;;;2124;;3,3;;13,68;3,3;;;SUNSHINE;6,8;;0;;0;100
475;-58,36;32,9;34,8;;-100;13,7;0;13,7;;;;09403 (C94TX);SPIAGGINA ICARO IN ALLUMINIO d. 22 ;S2038;;;TEXFIL VERDE;;;4;;;0;;;2124;;3,3;;13,68;3,3;;;SUNSHINE;6,8;;0;;0;100
476; ;;;;;11,6;0;11,6;;;;44430;SPIAGGINA ASTREA MULTIRIGA BLU;XYC078;Alu tube with light oxidation cover; 1x1 textilene;TEXFIL BLI;84X46X81;0,16;6;86X38X49;;0;;;2508;;2,79;;11,58;2,79;;;XINYA;;;;7,72;5,51;100
477; ;;;;;11,6;0;11,6;;;;44431;SPIAGGINA ASTREA MULTIRIGA ROSSO;XYC078;Alu tube with light oxidation cover; 1x1 textilene;TEXFIL ARANCIO;84X46X81;0,16;6;86X38X49;;0;;;2508;;2,79;;11,58;2,79;;;XINYA;;;;7,72;5,51;100
478;-58,33;48;51,6;;-100;20;0;20;;;;44449;SPIAGGINA LEDA IN ALLUMINIO d. 22;XYC 096S;Product size 110x64x87 cm Material: 1x1 Textilene - Tube: 22x1,0 mm Alu with pillows ;;TEXFIL VERDE CHIARO;110x60x78 cm;0,281;4;80x54x65 cm;;0;;;1608;;4,35;;20,02;4,35;;14;XINIA;9,87;11,15;7,53;8,72;6,23;100
479;-58,33;48;51,6;;-100;20;0;20;;;;44450;SPIAGGINA LEDA IN ALLUMINIO d. 22;XYC 096S;Product size 110x64x87 cm - Material: 1x1 Textilene - Tube: 22x1,0mm Alu with pillows ;;TEXFIL BLU;110x60x78 cm;0,281;4;80x54x65 cm;;0;;;1608;;4,35;;20,02;4,35;;14;XINIA;9,87;11,15;7,53;8,72;6,23;100
480;-55,21;48;51,6;;-100;21,5;0;21,5;;;;44451;SPIAGGINA LEDA IN ALLUMINIO d. 22;;;;TEXFIL MULTIRIGA BLU;108x62x87 cm;0,257;4;75x52x66 cm;;0;;;1400;;5;;21,5;5;;;SUNSHINE;9,15;;0;;0;100
481;-55,21;48;51,6;;-100;21,5;0;21,5;;;;44452;SPIAGGINA LEDA IN ALLUMINIO d. 22;;;;TEXFIL MULTIRIGA ROSSA;108x62x87 cm;0,257;4;75x52x66 cm;;0;;;1400;;5;;21,5;5;;;SUNSHINE;9,15;;0;;0;100
482; ;;;;;15,6;0;15,6;;;;;SPIAGGINA;XYB006T;Steel tube with powder coating 1x1 textilene;;;150X51X61;;4;71,5X57X33;;0;;;2064;;3,39;;15,6;3,39;;;;;;;9,66;6,9;100
483; ;;;;;51,2;265,71;14;;;;44770;SPIAGGINA CASSANDRA CON RUOTE;XYB-006;ALu tube - Textilene 1x1 KD leg ?25x1.0MM;;TEXFIL BLU;150x52x62;0,135;4;72x57x33;;0;;;2064;;3,39;;13,97;3,39;;;XINIA;;;;12,2;8,71;100
484; ;;;;;51,2;265,71;14;;;;44771;SPIAGGINA CASSANDRA CON RUOTE;XYB-006;ALu tube - Textilene 1x1 KD leg ?25x1.0MM;;TEXFIL ARANCIO;150x52x62;0,135;4;72x57x33;;0;;;2064;;3,39;;13,97;3,39;;;XINIA;;;;12,2;8,71;100
485;-60,16;36,9;36,9;;-100;14,7;0;14,7;;;;09801 (C98PP);SEDIA MEDEA IN ALLUMINIO d. 25 ;XYC 027S;Alu Tube 24 x1,0 with light oxydation treatment; 600D/PVC ;POLIESTERE BLU;51x56x79 cm;0,209;6;79x54x49 cm;;0;;;1950;;3,59;;14,72;3,59;;13;XINIA;7,89;8,78;5,93;7,99;5,71;100
486;-60,16;36,9;36,9;;-100;14,7;0;14,7;;;;09802 (C98PP);SEDIA MEDEA IN ALLUMINIO d. 25 ;XYC 027S;Alu Tube 24 x1,0 with light oxydation treatment; 600D/PVC ;POLIESTERE VERDE;51x56x79 cm;0,209;6;79x54x49 cm;;0;;;1950;;3,59;;14,72;3,59;;13;XINIA;7,89;8,78;5,93;7,99;5,71;100
487;-57,94;64,9;66,1;;-100;27,3;0;27,3;;;;9002;LETTINO ORIONE IN ALLUMINIO d. 22 ;XYB-010;Product size:189x59.5x28 cm Material 1x1 Textilene Tube: 22x1.2 mm Alu;;TEXFIL BLU;189x59,5x28 cm;0,255;4;78x52x63 cm;;0;;;1020;;6,86;;27,31;6,86;;20;XINIA;13,86;15,89;10,74;13,81;9,86;100
488;-57,94;64,9;66,1;;-100;27,3;0;27,3;;;;9003;LETTINO ORIONE IN ALLUMINIO d. 22 ;XYB-010;Product size:189x59.5x28 cm Material 1x1 Textilene Tube: 22x1.2 mm Alu;;TEXFIL VERDE;189x59,5x28 cm;0,255;4;78x52x63 cm;;0;;;1020;;6,86;;27,31;6,86;;20;XINIA;13,86;15,89;10,74;13,81;9,86;100
489;-60,14;58,7;63;;-100;23,4;0;23,4;;;;44491;LETTINO PERSEO IN ALLUMINIO d. 22 ;XYB007;Alu tube 22x1,2 with light oxidation cover; 1x1 textilene ;TEXFIL BLU;191x55,5x26 cm;0,221;4;59x68x55 cm;;0;;;1228;;5,7;;23,37;5,7;;19;XINIA;13,7;15,5;10,47;13,6;9,71;100
490;-60,14;58,7;63;;-100;23,4;0;23,4;;;;44492;LETTINO PERSEO IN ALLUMINIO d. 22 ;XYB007;Alu tube 22x1,2 with light oxidation cover; 1x1 textilene ;TEXFIL ARANCIO;191x55,5x26 cm;0,221;4;59x68x55 cm;;0;;;1228;;5,7;;23,37;5,7;;19;XINIA;13,7;15,5;10,47;13,6;9,71;100
491;-58,48;84,3;84,3;;-100;35;0;35;;;;08801 (C88TX);LETTINO ULISSE IN ALLUMINIO d. 22 ;XYB010H28; 035tx lux;;TEXFIL BLU;;;2;;;0;;;860;;8,14;;35;8,14;;;XINIA;15,9;;0;;0;100
492;-58,48;84,3;84,3;;-100;35;0;35;;;;08802 (C88TX);LETTINO ULISSE IN ALLUMINIO d. 22 ;XYB010H28; 035tx lux;;TEXFIL VERDE SCURO;;;2;;;0;;;860;;8,14;;35;8,14;;;XINIA;15,9;;0;;0;100
